Feature_1,Feature_2
0.6389650756585942,-0.4992992255125905
-0.3224296559392177,0.20060020046880794
1.3198512493668564,0.08571429241767566
-0.7513557807878033,-0.9839210516348942
1.135296722852786,0.6778567664387506
1.634196371323894,0.168466617753637
1.7470946483953242,-1.1661855962624739
2.7749664270175645,1.2126788977765912
1.7200138136554277,1.0342611462507016
2.492523767316894,0.08022006598160221
-0.15640091666818634,-1.382177217154722
1.653892952375031,-0.770855233838426
1.415987973965261,0.5269105636751271
1.8089406684676093,1.1846386868132812
1.6660152388621277,0.3743214890688508
0.5949541195612612,1.447232304070199
1.5405444039815888,-0.5171665249743117
0.8980770353505113,-1.322766614620511
1.798953882740025,-1.1607162411397507
2.0518122413635593,1.248673477232683
0.27478504128317605,-0.5538466775268533
1.2507061982468972,-0.05039749734239166
2.640359707909478,0.9205154995147686
0.8703637645097597,0.9274859907286754
1.583937909710122,-1.1791022456526121
0.9118761897529672,-0.4732060906633493
1.2803935042251038,0.8920697930659717
-0.35851183732921843,-0.42723171821301975
1.8813898823374693,0.5721775064862547
0.22534488949853027,0.20089001662088957
1.5078065511449763,0.3221475744811592
2.5562175046247524,0.36001088054408137
-0.38178801770963,-0.0255479891388067
0.5605961456721631,0.5641290435641874
1.0093738926876854,-0.6357458619174389
-0.08199605841933044,0.4560405080466389
0.2487044320791898,0.8133480878931961
2.857814559394015,2.6797170637692385
1.07411870281372,-0.22488864765214758
1.9143172937497144,-1.0732516208511786
1.011685149608698,0.3687977211204444
-0.020758677711064877,-1.5390288959847123
1.9510545206949765,0.44929747711044
0.04286295656208883,-0.6283859337782266
1.2021520778195982,0.7154195109329543
0.4316058808610149,0.4002508713939043
1.7718268874021326,0.4441647408043643
2.0713330957095066,-0.3921818524226122
0.613024681396446,-0.12592004642366458
1.1128651833340522,-0.1217219500410949
2.43606967977157,1.0154243570062107
1.6979381121686936,-0.10433915705292537
0.9376520951629469,0.34170295197748535
-0.720773813124284,-1.5461960002924449
0.8141777767625616,-0.2602681390036055
2.674961554223919,1.6484476787747018
-0.283781948126842,1.1794601643584444
1.0158158110301296,0.31736315336374205
1.6144002931848218,-0.5542777444347103
-0.3656801057378263,-0.6137470730510519
0.7696399660530241,-1.1397474887417147
0.48607002184119175,-1.9157810409510891
-0.6034609645271305,0.5869946612828483
2.140978485735844,0.5746807561330722
1.1654372133704047,-0.33803844074579464
2.3086324366197966,1.377195411425824
1.6831857873037679,1.1567782179389494
1.021277541192758,1.5712119462102974
1.8393480068638184,0.5172864906581427
0.9109055815588164,-1.319958734875139
0.14944254114846278,0.45658529543089105
2.2998043880214505,1.4844382465537544
0.3840234622857257,0.16584633406303612
2.7314590453917775,0.41100243230750083
0.39949300826815115,-0.30352231849866274
0.6098427233856094,-0.04370906711741478
1.4727918355079113,0.7050455326689147
1.1033675019865894,-0.6109839160397785
-0.8527245848407452,-1.3788916639289575
1.7034222878778227,1.3599758965116524
1.4505567851486811,1.237641388891133
0.4069679550431027,-1.4137143633086076
-0.04069866479335249,-0.627917737856854
-0.6603214733213021,0.2364715093326456
1.5893804244240335,-0.1643557399334563
2.1782472355712477,0.36243695060580905
0.8961960516194981,0.237348026436142
0.3467871142687693,0.17397036330479318
0.2619729927578155,0.7155070699151326
-0.13088504242559762,1.5892841241640214
0.886734960725213,-0.9704225956910696
1.6861839004215082,1.1686563156646934
0.8365242018465694,0.5505246959386614
0.6265786514211437,-0.4462502612357291
2.490768483955249,-0.024078740730616055
0.958493894497895,0.8148926888213673
1.4374587681479118,-0.8082800105640763
0.6573622288975488,0.04267960862638563
1.688580440101201,0.8423055460467288
1.5210749200193399,-0.6218953778112835
0.4097547936012924,-0.02946068003047319
-0.4648509162075589,-0.41104886417265574
2.6620091906240537,0.7241841507089304
0.29707339929628973,-0.1891406497915013
-1.3724101258287966,1.480321364825925
-0.062188505130053695,0.07337713505054534
-0.1518853880931661,-0.5004941367873678
0.8935465646438365,0.6525157851371041
1.7876955718447003,0.5508769651046915
1.3794000927977856,0.46127423218410823
-0.07092052353066136,-2.938185716122409
1.2120391771245522,-1.4006766940650996
0.8642296861453546,0.9531802831127207
1.4832042594722334,-0.5945405184570728
1.2796723091730327,0.9592700581077086
1.5242867623525262,0.740745351934501
1.2863338027490085,-0.36526654485680876
-1.1736695568082314,-1.5397505344902196
2.660597768946503,1.8470520837159303
1.1469072229720074,0.9993405577682313
1.7437113132421707,0.6289748717752714
0.12979059072988397,-0.0044542150999944555
2.2067377985019636,0.8722365626610151
1.737979321160549,0.08465008858683686
-0.7314190767828641,-1.3264373658219082
1.633026562150939,1.5508885092057152
-1.354073807687088,-1.3216085471359407
2.557930024696399,1.0736959518301472
0.25665749327603826,-1.4510119723427424
0.22832407381761555,0.0029581272469524104
1.8325080139594094,0.7729826578976092
4.319213677623777,2.294826036289486
1.8426220262757758,-0.405161155689074
0.3013610303506401,-2.1287803476099927
1.3157194156318257,0.446459992917917
0.46975179346251106,-1.9661103577169283
-0.012445888637215186,-1.0022128276176279
1.6189596887100859,1.0810631629733567
1.1277176853431756,-0.47249919181561917
1.1322064195924033,-0.25310717726935694
0.5706257579817271,0.2327564325027738
0.2453768958022362,-1.9924386030246128
0.12878281018887383,-2.8233049893336277
0.8372911449743622,0.42560835145893877
1.0680036641949218,-0.5546958556256721
1.4267396232316016,-0.06626131142723121
1.085603803098416,0.9352059001194406
1.0372703172401494,-0.6556392780205048
0.0672738941951837,-0.6254265849282068
-0.018773665650390736,-0.38914482372677844
1.9980212591675577,0.43784021897058784
0.04763962116086595,-0.34199011340566904
0.9594376196981488,0.07676500300693077
0.18929543714154162,-1.4022759516942884
0.627296095779756,-0.574896556654138
0.6391290259275408,0.7379058779147311
-0.12158634492295484,-0.30807670892231614
-0.1410797319142345,-1.1200758902814754
0.5645447809690093,-0.7457219756244468
0.7843352308767106,-0.345807823490974
0.6184205175332631,0.21357754297017684
0.6624062597393171,1.7547935354247777
2.478330915421309,0.26414230263357674
-0.39878478383151306,-0.607122089868577
0.1453236287953974,-0.22633086194032245
1.4592332021427212,-0.43802116934311036
1.272932182637633,-0.4042295288744787
0.22905022987978718,-0.9180071516223514
1.8755944640016537,0.5542086223486601
0.9242531469776443,-0.6394714058263304
1.5902201443242634,0.8339073558161757
1.041324314027444,-0.46561886134368596
1.2919061701422276,0.5239561074998639
2.9578097137474204,0.5503459393708651
1.7289145226626612,0.5154673709508137
-0.006931958511424696,0.46842425843812746
0.3372142434885752,-0.8227242864748517
1.5177332014462794,-0.4847961631915296
1.1603621655331948,-0.12829647338694347
1.134133000250635,-0.6930979433016882
-0.2161367312010407,0.31660218180153715
0.8933331904335349,0.29504491253247633
0.6029280068518977,-0.7982924650339386
0.7996340175641794,-0.1877735816540257
1.3019149092418927,-0.4710948746135739
0.7297744208178474,0.2277727120632971
-0.7363626419325116,-0.7770918158473044
-0.4810369257439906,-2.24838448863204
0.15287716548530028,-0.6637808287763479
-0.4922758267706069,-2.300574112125758
2.02691677016323,0.42752412471920803
3.102225163081824,1.5764701414010622
1.582231276509893,0.7326250629861006
-0.23405477652610251,0.642116062689784
0.46536063959977136,-1.1115430160626316
1.5320903427670727,1.0240095142735781
1.227626113272499,2.059084879126853
0.21316271926513286,-1.256012932839572
1.806681835210285,2.1605542093756975
0.48028625974757466,0.7181025717210365
2.680502368489355,1.0811273455355823
0.971968525951865,0.01894911971660711
1.0783431654934963,0.7011930978409951
1.9957761559552238,0.8533966709339301
0.6386015099438241,0.15304034400257327
0.9460444837829898,-1.1785976080548795
1.6897434332134917,1.967420255112001
1.0864508918704243,-0.6620356446861295
-0.4011743330793518,-1.285499698786493
-0.055060560715781026,-0.9875420793056721
-1.662330474965469,-0.9069896325222642
0.7298238017372608,0.7013947526916163
-0.24322774609841735,0.12540381143393167
1.492622499570743,1.1786739595691824
0.9627472496123056,-1.7959922368108088
3.0443480200928024,0.005115842332701566
0.8745420346841544,0.5920842904801167
-0.3381267628797491,-1.264031982459974
0.27962829364445396,-2.1004731645704373
2.5029463142901793,1.4473986153935603
0.6837369385497313,-0.3489578095443618
2.835017399244376,1.7458973597315874
1.7948674514841811,1.4645400003142195
1.1524564990609876,-0.7874232872663677
1.9746285655224505,-0.08458495636650121
0.5767105302742237,0.531852850775462
1.6016405395396554,1.1056870550574995
1.8556529841919398,0.06278015192959555
1.6103121719065268,-0.42493015051284744
2.0784133095126913,-0.11946458307615718
-0.7191336525452152,-1.6838701005734862
1.4989901102304395,0.7129700209646612
1.2077637443564309,-0.01320585517679215
0.08936218058028389,-0.1531301093724108
1.747336590889855,0.17151835024517498
2.3891623394551402,-0.912758825280445
1.6287568177288114,1.9956310851733359
